Calendar Year,Decision Type,Nationality,Occupation,Count
2010,Approved,Philippines,College of Education Lecturer,0
2010,Approved,Philippines,Community Social Worker,0
2010,Approved,Philippines,Community Worker,3
2010,Approved,Philippines,Complementary Health Therapists nec,3
2010,Approved,Philippines,Computer Network and Systems Engineer,6
2010,Approved,Philippines,Computer Support Technician,0
2010,Approved,Philippines,Construction Estimator,3
2010,Approved,Philippines,Contract Administrator,0
2010,Approved,Philippines,Cook,3
2010,Approved,Philippines,Corporate General Manager,3
2010,Approved,Philippines,Corporate Services Manager,0
2010,Approved,Philippines,Dairy Cattle Farm Worker,3
2010,Approved,Philippines,Dairy Cattle Farmer,39
2010,Approved,Philippines,Database Administrator,0
2010,Approved,Philippines,Dental Technician,0
2010,Approved,Philippines,Developer Programmer,3
2010,Approved,Philippines,Diesel Motor Mechanic,12
2010,Approved,Philippines,Disabilities Services Officer,0
2010,Approved,Philippines,Diversional Therapist,3
2010,Approved,Philippines,Drainlayer,3
2010,Approved,Philippines,Dressmaker or Tailor,0
2010,Approved,Philippines,Early Childhood (Pre-primary School) Teacher,12
2010,Approved,Philippines,Electrical Engineer,9
2010,Approved,Philippines,Electrical Engineering Technician,6
2010,Approved,Philippines,Electrical Linesworker (Aus) / Electrical Line Mechanic (NZ),15
2010,Approved,Philippines,Electrician (General),12
2010,Approved,Philippines,Electrician (Special Class),0
2010,Approved,Philippines,Electronic Engineering Technician,3
2010,Approved,Philippines,Electronic Equipment Trades Worker,6
2010,Approved,Philippines,Electronics Engineer,6
2010,Approved,Philippines,Engineering Manager,3
2010,Approved,Philippines,Engineering Professionals nec,6
2010,Approved,Philippines,Engineering Technical Manager,0
2010,Approved,Philippines,Environmental Engineer,3
2010,Approved,Philippines,Environmental Manager,0
2010,Approved,Philippines,Environmental Research Scientist,0
2010,Approved,Philippines,Executive Assistant,0
2010,Approved,Philippines,External Auditor,6
2010,Approved,Philippines,Family Support Worker,3
2010,Approved,Philippines,Finance Manager,0
2010,Approved,Philippines,Financial Institution Branch Manager,0
2010,Approved,Philippines,Fitter-Welder,24
2010,Approved,Philippines,Fitter (General),0
2010,Approved,Philippines,Fitter and Turner,21
2010,Approved,Philippines,Food Technologist,6
2010,Approved,Philippines,Fruit or Nut Grower,0
2010,Approved,Philippines,Funeral Workers nec,3
2010,Approved,Philippines,Geotechnical Engineer,3
2010,Approved,Philippines,Glazier,3
2010,Approved,Philippines,Graphic Designer,6
2010,Approved,Philippines,Graphic Pre-press Trades Worker,0
2010,Approved,Philippines,Hairdresser,3
2010,Approved,Philippines,Hardware Technician,3
2010,Approved,Philippines,Health and Welfare Services Managers nec,3
2010,Approved,Philippines,Health Practice Manager,3
2010,Approved,Philippines,"Hospitality, Retail and Service Managers nec",0
2010,Approved,Philippines,Hotel or Motel Receptionist,3
2010,Approved,Philippines,Hotel Service Manager,3
2010,Approved,Philippines,Human Resource Adviser,3
2010,Approved,Philippines,Human Resource Manager,3
2010,Approved,Philippines,Human Resources Manager,0
2010,Approved,Philippines,ICT Account Manager,0
2010,Approved,Philippines,ICT Business Analyst,6
2010,Approved,Philippines,ICT Customer Support Officer,9
2010,Approved,Philippines,ICT Managers nec,0
2010,Approved,Philippines,ICT Project Manager,3
2010,Approved,Philippines,ICT Support Engineer,9
2010,Approved,Philippines,ICT Support Technicians nec,6
2010,Approved,Philippines,ICT Systems Test Engineer,3
2010,Approved,Philippines,ICT Trainer,0
2010,Approved,Philippines,Industrial Engineer,0
2010,Approved,Philippines,Insurance Broker,3
2010,Approved,Philippines,Internal Auditor,3
2010,Approved,Philippines,Joiner,0
2010,Approved,Philippines,Journalists and Other Writers nec,0
2010,Approved,Philippines,Laboratory Manager,3
2010,Approved,Philippines,Management Accountant,3
2010,Approved,Philippines,Management Consultant,0
2010,Approved,Philippines,Market Research Analyst,0
2010,Approved,Philippines,Marketing Manager,3
2010,Approved,Philippines,Marketing Specialist,3
2010,Approved,Philippines,Massage Therapist,0
2010,Approved,Philippines,Mechanical Engineer,6
2010,Approved,Philippines,Mechanical Engineering Draftsperson,3
2010,Approved,Philippines,Mechanical Engineering Technician,3
2010,Approved,Philippines,Media Producer (excluding Video),3
2010,Approved,Philippines,Medical Diagnostic Radiographer,3
2010,Approved,Philippines,Medical Laboratory Scientist,3
2010,Approved,Philippines,Medical Laboratory Technician,21
2010,Approved,Philippines,Medical Sales Representative,0
2010,Approved,Philippines,Medical Technicians nec,3
2010,Approved,Philippines,Metal Casting Trades Worker,12
2010,Approved,Philippines,Metal Fabricator,6
2010,Approved,Philippines,Metal Fitters and Machinists nec,3
2010,Approved,Philippines,Metal Machinist (First Class),6
2010,Approved,Philippines,Metal Polisher,0
2010,Approved,Philippines,Metallurgical or Materials Technician,3
2010,Approved,Philippines,Meter Reader,3
2010,Approved,Philippines,Microbiologist,3
2010,Approved,Philippines,Minister of Religion,3
2010,Approved,Philippines,Motor Mechanic (General),12
2010,Approved,Philippines,Music Teacher (Private Tuition),0
2010,Approved,Philippines,Network Administrator,0
2010,Approved,Philippines,Not Stated,3
2010,Approved,Philippines,Nurse Manager,0
2010,Approved,Philippines,Nurse Practitioner,0
2010,Approved,Philippines,Occupational Therapist,3
2010,Approved,Philippines,Office Manager,6
2010,Approved,Philippines,Optical Mechanic,3
2010,Approved,Philippines,Organisation and Methods Analyst,3
2010,Approved,Philippines,Other Electronics Engineering Technician,0
2010,Approved,Philippines,Other Sports Coach or Instructor,3
2010,Approved,Philippines,Painter (Visual Arts),0
2010,Approved,Philippines,Painting Trades Worker,3
2010,Approved,Philippines,Panelbeater,3
2010,Approved,Philippines,Pathology Collector (Aus) / Phlebotomist (NZ),6
2010,Approved,Philippines,Personal Assistant,6
2010,Approved,Philippines,Pharmacy Technician,3
2010,Approved,Philippines,Photographer,0
2010,Approved,Philippines,Physicist,3
2010,Approved,Philippines,Pig Farmer,3
2010,Approved,Philippines,Plastics Technician,3
2010,Approved,Philippines,Poultry Farmer,0
2010,Approved,Philippines,Power Generation Plant Operator,3
2010,Approved,Philippines,Practice Managers nec,0
2010,Approved,Philippines,Pressure Welder,3
2010,Approved,Philippines,Primary School Teacher,0
2010,Approved,Philippines,Printing Machinist,0
2010,Approved,Philippines,"Production Assistant (Film, Television, Radio or Stage)",0
2010,Approved,Philippines,Production Manager (Manufacturing),6
2010,Approved,Philippines,Production or Plant Engineer,3
2010,Approved,Philippines,Program or Project Administrator,0
2010,Approved,Philippines,Project Manager,3
2010,Approved,Philippines,Public Relations Professional,3
2010,Approved,Philippines,Quality Assurance Manager,6
2010,Approved,Philippines,Quantity Surveyor,3
2010,Approved,Philippines,Records Manager,0
2010,Approved,Philippines,Registered Nurse (Aged Care),147
2010,Approved,Philippines,Registered Nurse (Child and Family Health),9
2010,Approved,Philippines,Registered Nurse (Critical Care and Emergency),12
2010,Approved,Philippines,Registered Nurse (Disability and Rehabilitation),6
2010,Approved,Philippines,Registered Nurse (Medical Practice),0
2010,Approved,Philippines,Registered Nurse (Medical),57
2010,Approved,Philippines,Registered Nurse (Mental Health),3
2010,Approved,Philippines,Registered Nurse (Perioperative),18
2010,Approved,Philippines,Registered Nurse (Surgical),30
2010,Approved,Philippines,Registered Nurses nec,6
2010,Approved,Philippines,Resident Medical Officer,3
2010,Approved,Philippines,Residential Care Officer,6
2010,Approved,Philippines,Retail Manager (General),12
2010,Approved,Philippines,Sales and Marketing Manager,0
2010,Approved,Philippines,Sales Representative (Industrial Products),0
2010,Approved,Philippines,Science Technicians nec,0
2010,Approved,Philippines,Screen Printer,0
2010,Approved,Philippines,Secondary School Teacher,6
2010,Approved,Philippines,Secretary (General),3
2010,Approved,Philippines,Sheetmetal Trades Worker,3
2010,Approved,Philippines,Signwriter,0
2010,Approved,Philippines,Social Worker,12
2010,Approved,Philippines,Software and Applications Programmers nec,3
2010,Approved,Philippines,Software Engineer,3
2010,Approved,Philippines,Software Tester,3
2010,Approved,Philippines,Solicitor,0
2010,Approved,Philippines,Special Education Teachers nec,0
2010,Approved,Philippines,Special Needs Teacher,0
2010,Approved,Philippines,Specialist Managers nec,0
2010,Approved,Philippines,Speech Pathologist (Aus) / Speech Language Therapist (NZ),0
2010,Approved,Philippines,Staff Clerk,0
2010,Approved,Philippines,Statistician,3
2010,Approved,Philippines,Structural Engineer,0
2010,Approved,Philippines,Supply and Distribution Manager,9
2010,Approved,Philippines,Swimming Coach or Instructor,3
2010,Approved,Philippines,Systems Administrator,9
2010,Approved,Philippines,Systems Analyst,6
2010,Approved,Philippines,Teacher of English to Speakers of Other Languages,0
2010,Approved,Philippines,Technical Sales Representatives nec,3
2010,Approved,Philippines,Technicians and Trades Workers nec,6
2010,Approved,Philippines,Telecommunications Cable Jointer,0
2010,Approved,Philippines,Telecommunications Engineer,3
2010,Approved,Philippines,Telecommunications Field Engineer,3
2010,Approved,Philippines,Telecommunications Linesworker (Aus) / Telecommunications Line Mechanic (NZ),0
2010,Approved,Philippines,Telecommunications Network Engineer,6
2010,Approved,Philippines,Telecommunications Network Planner,6
2010,Approved,Philippines,Telecommunications Technical Officer or Technologist,3
2010,Approved,Philippines,Telecommunications Technician,33
2010,Approved,Philippines,Television Journalist,0
2010,Approved,Philippines,Tertiary Lecturer,3
2010,Approved,Philippines,Training and Development Professional,0
2010,Approved,Philippines,Travel Agency Manager,0
2010,Approved,Philippines,University Lecturer,9
2010,Approved,Philippines,University Tutor,3
2010,Approved,Philippines,Upholsterer,3
2010,Approved,Philippines,Urban and Regional Planner,3
2010,Approved,Philippines,Vegetable Grower (Aus) / Market Gardener (NZ),3
2010,Approved,Philippines,Vehicle Body Builder,0
2010,Approved,Philippines,Vehicle Painter,3
2010,Approved,Philippines,Video Producer,0
2010,Approved,Philippines,Wall and Floor Tiler,3
2010,Approved,Philippines,Warehouse Administrator,0
2010,Approved,Philippines,Web Administrator,3
2010,Approved,Philippines,Web Developer,3
2010,Approved,Philippines,Welder (First Class) (Aus) / Welder (NZ),12
2010,Approved,Philippines,Welfare Centre Manager,0
2010,Approved,Philippines,Wood Machinists and Other Wood Trades Workers nec,0
2010,Approved,Philippines,Youth Worker,0
2010,Approved,Poland,Analyst Programmer,0
2010,Approved,Poland,Biotechnologist,3
2010,Approved,Poland,Carpenter and Joiner,3
2010,Approved,Poland,Civil Engineer,0
2010,Approved,Poland,Developer Programmer,3
2010,Approved,Poland,Electrical Engineer,0
2010,Approved,Poland,Fitter-Welder,0
2010,Approved,Poland,ICT Business Analyst,0
2010,Approved,Poland,Painting Trades Worker,0
2010,Approved,Poland,Stonemason,3
2010,Approved,Poland,Structural Engineer,0
2010,Approved,Poland,Web Developer,0
2010,Approved,Portugal,Early Childhood (Pre-primary School) Teacher,0
2010,Approved,Portugal,Retail Manager (General),0
2010,Approved,Romania,Agricultural Engineer,3
2010,Approved,Romania,Butcher or Smallgoods Maker,0
2010,Approved,Romania,Cabinetmaker,3
2010,Approved,Romania,Cafe or Restaurant Manager,3
2010,Approved,Romania,Carpenter,3
2010,Approved,Romania,Carpenter and Joiner,0
2010,Approved,Romania,Civil Engineering Technician,0
2010,Approved,Romania,Computer Network and Systems Engineer,0
2010,Approved,Romania,Computer Programmer,3
2010,Approved,Romania,Dairy Cattle Farmer,3
2010,Approved,Romania,Diesel Motor Mechanic,0
2010,Approved,Romania,Economist,0
2010,Approved,Romania,Electronic Engineering Technician,0
2010,Approved,Romania,Fitter-Welder,3
2010,Approved,Romania,Fitter and Turner,3
2010,Approved,Romania,Food Technologist,3
2010,Approved,Romania,Gardener (General),0
2010,Approved,Romania,Graphic Designer,3
2010,Approved,Romania,Joiner,3
2010,Approved,Romania,Market Research Analyst,3
2010,Approved,Romania,Metal Machinist (First Class),0
2010,Approved,Romania,Minister of Religion,0
2010,Approved,Romania,Panelbeater,3
2010,Approved,Romania,Pastrycook,0
2010,Approved,Romania,Petroleum Engineer,0
2010,Approved,Romania,Sales and Marketing Manager,0
2010,Approved,Romania,Software Engineer,3
2010,Approved,Romania,Systems Administrator,0
2010,Approved,Romania,Telecommunications Engineer,3
2010,Approved,Romania,Telecommunications Field Engineer,0
2010,Approved,Romania,Telecommunications Network Engineer,0
2010,Approved,Romania,Youth Worker,3
2010,Approved,Russia,Accountant (General),3
2010,Approved,Russia,Actuary,3
2010,Approved,Russia,Architectural Draftsperson,3
2010,Approved,Russia,Boat Builder and Repairer,3
2010,Approved,Russia,Cabinetmaker,3
2010,Approved,Russia,Cabler (Data and Telecommunications),0
2010,Approved,Russia,Cafe or Restaurant Manager,0
2010,Approved,Russia,Carpenter,0
2010,Approved,Russia,Chef,0
2010,Approved,Russia,Chemistry Technician,0
2010,Approved,Russia,Civil Engineering Technician,0
2010,Approved,Russia,Contract Administrator,0
2010,Approved,Russia,Customer Service Manager,3
2010,Approved,Russia,Developer Programmer,3
2010,Approved,Russia,Diesel Motor Mechanic,3
2010,Approved,Russia,Dressmaker or Tailor,0
2010,Approved,Russia,Early Childhood (Pre-primary School) Teacher,0
2010,Approved,Russia,Electrician (General),3
2010,Approved,Russia,Electronic Engineering Technician,0
2010,Approved,Russia,Electronics Engineer,0
2010,Approved,Russia,External Auditor,3
2010,Approved,Russia,Fashion Designer,3
2010,Approved,Russia,Financial Brokers nec,0
2010,Approved,Russia,Financial Market Dealer,3
2010,Approved,Russia,Graphic Designer,0
2010,Approved,Russia,Hotel or Motel Manager,0
2010,Approved,Russia,Hotel Service Manager,0
2010,Approved,Russia,ICT Business Analyst,3
2010,Approved,Russia,ICT Customer Support Officer,0
2010,Approved,Russia,ICT Project Manager,3
2010,Approved,Russia,ICT Security Specialist,0
2010,Approved,Russia,ICT Support Engineer,3
2010,Approved,Russia,ICT Support Technicians nec,3
2010,Approved,Russia,Importer or Exporter,0
2010,Approved,Russia,Lifeguard,0
2010,Approved,Russia,Management Accountant,3
2010,Approved,Russia,Marketing Specialist,3
2010,Approved,Russia,Massage Therapist,0
2010,Approved,Russia,Mathematician,0
2010,Approved,Russia,Mechanical Engineer,0
2010,Approved,Russia,Mechanical Engineering Draftsperson,0
2010,Approved,Russia,Medical Laboratory Technician,0
2010,Approved,Russia,Migration Agent,3
2010,Approved,Russia,Motor Mechanic (General),3
2010,Approved,Russia,Not Stated,0
2010,Approved,Russia,Office Manager,0
2010,Approved,Russia,Program or Project Administrator,0
2010,Approved,Russia,Recruitment Consultant,0
2010,Approved,Russia,Sales and Marketing Manager,0
2010,Approved,Russia,Secretary (General),0
2010,Approved,Russia,Software and Applications Programmers nec,0
2010,Approved,Russia,Software Engineer,6
2010,Approved,Russia,Specialist Managers nec,3
2010,Approved,Russia,Student,0
2010,Approved,Russia,Supply and Distribution Manager,0
2010,Approved,Russia,Swimming Coach or Instructor,0
2010,Approved,Russia,Systems Administrator,6
2010,Approved,Russia,Teacher of English to Speakers of Other Languages,0
2010,Approved,Russia,Telecommunications Engineer,0
2010,Approved,Russia,Telecommunications Network Engineer,3
2010,Approved,Russia,Unemployed,0
2010,Approved,Russia,University Lecturer,0
2010,Approved,Russia,Web Administrator,3
2010,Approved,Russia,Web Designer,0
2010,Approved,Russia,Web Developer,0
2010,Approved,Samoa,Airconditioning and Refrigeration Mechanic,0
2010,Approved,Samoa,Baker,0
2010,Approved,Samoa,Carpenter,3
2010,Approved,Samoa,Fitter (General),0
2010,Approved,Samoa,Landscape Gardener,0
2010,Approved,Samoa,Minister of Religion,3
2010,Approved,Samoa,Printing Machinist,0
2010,Approved,Samoa,Prison Officer,0
2010,Approved,Samoa,Residential Care Officer,0
2010,Approved,Samoa,Ship's Officer,0
2010,Approved,Samoa,Wood Machinist,3
2010,Approved,Saudi Arabia,Resident Medical Officer,3
2010,Approved,Saudi Arabia,University Lecturer,0
2010,Approved,Serbia,Baker,3
2010,Approved,Serbia,Electronic Equipment Trades Worker,0
